TIMESTAMP,RESOURCES,importCost,emission
928,gazNat,17.98,203.5
929,gazNat,17.98,203.5
930,gazNat,17.98,203.5
931,gazNat,17.98,203.5
932,gazNat,17.98,203.5
933,gazNat,17.98,203.5
934,gazNat,17.98,203.5
935,gazNat,17.98,203.5
936,gazNat,17.98,203.5
937,gazNat,17.98,203.5
938,gazNat,17.98,203.5
939,gazNat,17.98,203.5
940,gazNat,17.98,203.5
941,gazNat,17.98,203.5
942,gazNat,17.98,203.5
943,gazNat,17.98,203.5
944,gazNat,17.98,203.5
945,gazNat,17.98,203.5
946,gazNat,17.98,203.5
947,gazNat,17.98,203.5
948,gazNat,17.98,203.5
949,gazNat,17.98,203.5
950,gazNat,17.98,203.5
951,gazNat,17.98,203.5
952,gazNat,17.98,203.5
953,gazNat,17.98,203.5
954,gazNat,17.98,203.5
955,gazNat,17.98,203.5
956,gazNat,17.98,203.5
957,gazNat,17.98,203.5
958,gazNat,17.98,203.5
959,gazNat,17.98,203.5
960,gazNat,17.98,203.5
961,gazNat,17.98,203.5
962,gazNat,17.44,203.5
963,gazNat,17.44,203.5
964,gazNat,17.44,203.5
965,gazNat,17.44,203.5
966,gazNat,17.44,203.5
967,gazNat,17.44,203.5
968,gazNat,17.44,203.5
969,gazNat,17.44,203.5
970,gazNat,17.44,203.5
971,gazNat,17.44,203.5
972,gazNat,17.44,203.5
973,gazNat,17.44,203.5
974,gazNat,17.44,203.5
975,gazNat,17.44,203.5
976,gazNat,17.44,203.5
977,gazNat,17.44,203.5
978,gazNat,17.44,203.5
979,gazNat,17.44,203.5
980,gazNat,17.44,203.5
981,gazNat,17.44,203.5
982,gazNat,17.44,203.5
983,gazNat,17.44,203.5
984,gazNat,17.44,203.5
985,gazNat,17.44,203.5
986,gazNat,17.44,203.5
987,gazNat,17.44,203.5
988,gazNat,17.44,203.5
989,gazNat,17.44,203.5
990,gazNat,17.44,203.5
991,gazNat,17.44,203.5
992,gazNat,17.44,203.5
993,gazNat,17.44,203.5
994,gazNat,17.44,203.5
995,gazNat,17.44,203.5
996,gazNat,17.44,203.5
997,gazNat,17.44,203.5
998,gazNat,17.44,203.5
999,gazNat,17.44,203.5
1000,gazNat,17.44,203.5
1001,gazNat,17.44,203.5
1002,gazNat,17.44,203.5
1003,gazNat,17.44,203.5
1004,gazNat,17.44,203.5
1005,gazNat,17.44,203.5
1006,gazNat,17.44,203.5
1007,gazNat,17.44,203.5
1008,gazNat,17.44,203.5
1009,gazNat,17.44,203.5
1010,gazNat,18.04,203.5
1011,gazNat,18.04,203.5
1012,gazNat,18.04,203.5
1013,gazNat,18.04,203.5
1014,gazNat,18.04,203.5
1015,gazNat,18.04,203.5
1016,gazNat,18.04,203.5
1017,gazNat,18.04,203.5
1018,gazNat,18.04,203.5
1019,gazNat,18.04,203.5
1020,gazNat,18.04,203.5
1021,gazNat,18.04,203.5
1022,gazNat,18.04,203.5
1023,gazNat,18.04,203.5
1024,gazNat,18.04,203.5
1025,gazNat,18.04,203.5
1026,gazNat,18.04,203.5
1027,gazNat,18.04,203.5
1028,gazNat,18.04,203.5
1029,gazNat,18.04,203.5
1030,gazNat,18.04,203.5
1031,gazNat,18.04,203.5
1032,gazNat,18.04,203.5
1033,gazNat,18.04,203.5
1034,gazNat,18.04,203.5
1035,gazNat,18.04,203.5
1036,gazNat,18.04,203.5
1037,gazNat,18.04,203.5
1038,gazNat,18.04,203.5
1039,gazNat,18.04,203.5
1040,gazNat,18.04,203.5
1041,gazNat,18.04,203.5
1042,gazNat,18.04,203.5
1043,gazNat,18.04,203.5
1044,gazNat,18.04,203.5
1045,gazNat,18.04,203.5
1046,gazNat,18.04,203.5
1047,gazNat,18.04,203.5
1048,gazNat,18.04,203.5
1049,gazNat,18.04,203.5
1050,gazNat,18.04,203.5
1051,gazNat,18.04,203.5
1052,gazNat,18.04,203.5
1053,gazNat,18.04,203.5
1054,gazNat,18.04,203.5
1055,gazNat,18.04,203.5
1056,gazNat,18.04,203.5
1057,gazNat,18.04,203.5
1058,gazNat,18.14,203.5
1059,gazNat,18.14,203.5
1060,gazNat,18.14,203.5
1061,gazNat,18.14,203.5
1062,gazNat,18.14,203.5
1063,gazNat,18.14,203.5
1064,gazNat,18.14,203.5
1065,gazNat,18.14,203.5
1066,gazNat,18.14,203.5
1067,gazNat,18.14,203.5
1068,gazNat,18.14,203.5
1069,gazNat,18.14,203.5
1070,gazNat,18.14,203.5
1071,gazNat,18.14,203.5
1072,gazNat,18.14,203.5
1073,gazNat,18.14,203.5
1074,gazNat,18.14,203.5
1075,gazNat,18.14,203.5
1076,gazNat,18.14,203.5
1077,gazNat,18.14,203.5
1078,gazNat,18.14,203.5
1079,gazNat,18.14,203.5
1080,gazNat,18.14,203.5
1081,gazNat,18.14,203.5
1082,gazNat,18.14,203.5
1083,gazNat,18.14,203.5
1084,gazNat,18.14,203.5
1085,gazNat,18.14,203.5
1086,gazNat,18.14,203.5
1087,gazNat,18.14,203.5
1088,gazNat,18.14,203.5
1089,gazNat,18.14,203.5
1090,gazNat,18.14,203.5
1091,gazNat,18.14,203.5
1092,gazNat,18.14,203.5
1093,gazNat,18.14,203.5
1094,gazNat,18.14,203.5
1095,gazNat,18.14,203.5
1096,gazNat,18.14,203.5
1097,gazNat,18.14,203.5
1098,gazNat,18.14,203.5
1099,gazNat,18.14,203.5
1100,gazNat,18.14,203.5
1101,gazNat,18.14,203.5
1102,gazNat,18.14,203.5
1103,gazNat,18.14,203.5
1104,gazNat,18.14,203.5
1105,gazNat,18.14,203.5
1106,gazNat,17.06,203.5
1107,gazNat,17.06,203.5
1108,gazNat,17.06,203.5
1109,gazNat,17.06,203.5
1110,gazNat,17.06,203.5
1111,gazNat,17.06,203.5
1112,gazNat,17.06,203.5
1113,gazNat,17.06,203.5
1114,gazNat,17.06,203.5
1115,gazNat,17.06,203.5
1116,gazNat,17.06,203.5
1117,gazNat,17.06,203.5
1118,gazNat,17.06,203.5
1119,gazNat,17.06,203.5
1120,gazNat,17.06,203.5
1121,gazNat,17.06,203.5
1122,gazNat,17.06,203.5
1123,gazNat,17.06,203.5
1124,gazNat,17.06,203.5
1125,gazNat,17.06,203.5
1126,gazNat,17.06,203.5
1127,gazNat,17.06,203.5
1128,gazNat,17.06,203.5
1129,gazNat,17.06,203.5
1130,gazNat,17.06,203.5
1131,gazNat,17.06,203.5
1132,gazNat,17.06,203.5
1133,gazNat,17.06,203.5
1134,gazNat,17.06,203.5
1135,gazNat,17.06,203.5
1136,gazNat,17.06,203.5
1137,gazNat,17.06,203.5
1138,gazNat,17.06,203.5
1139,gazNat,17.06,203.5
1140,gazNat,17.06,203.5
1141,gazNat,17.06,203.5
1142,gazNat,17.06,203.5
1143,gazNat,17.06,203.5
1144,gazNat,17.06,203.5
1145,gazNat,17.06,203.5
1146,gazNat,17.06,203.5
1147,gazNat,17.06,203.5
1148,gazNat,17.06,203.5
1149,gazNat,17.06,203.5
1150,gazNat,17.06,203.5
1151,gazNat,17.06,203.5
1152,gazNat,17.06,203.5
1153,gazNat,17.06,203.5
1154,gazNat,17.7,203.5
1155,gazNat,17.7,203.5
1156,gazNat,17.7,203.5
1157,gazNat,17.7,203.5
1158,gazNat,17.7,203.5
1159,gazNat,17.7,203.5
1160,gazNat,17.7,203.5
1161,gazNat,17.7,203.5
1162,gazNat,17.7,203.5
1163,gazNat,17.7,203.5
1164,gazNat,17.7,203.5
1165,gazNat,17.7,203.5
1166,gazNat,17.7,203.5
1167,gazNat,17.7,203.5
1168,gazNat,17.7,203.5
1169,gazNat,17.7,203.5
1170,gazNat,17.7,203.5
1171,gazNat,17.7,203.5
1172,gazNat,17.7,203.5
1173,gazNat,17.7,203.5
1174,gazNat,17.7,203.5
1175,gazNat,17.7,203.5
1176,gazNat,17.7,203.5
1177,gazNat,17.7,203.5
1178,gazNat,17.7,203.5
1179,gazNat,17.7,203.5
1180,gazNat,17.7,203.5
1181,gazNat,17.7,203.5
1182,gazNat,17.7,203.5
1183,gazNat,17.7,203.5
1184,gazNat,17.7,203.5
1185,gazNat,17.7,203.5
1186,gazNat,17.7,203.5
1187,gazNat,17.7,203.5
1188,gazNat,17.7,203.5
1189,gazNat,17.7,203.5
1190,gazNat,17.7,203.5
1191,gazNat,17.7,203.5
1192,gazNat,17.7,203.5
1193,gazNat,17.7,203.5
1194,gazNat,17.7,203.5
1195,gazNat,17.7,203.5
1196,gazNat,17.7,203.5
1197,gazNat,17.7,203.5
1198,gazNat,17.7,203.5
1199,gazNat,17.7,203.5
1200,gazNat,17.7,203.5
1201,gazNat,17.7,203.5
1202,gazNat,17.65,203.5
1203,gazNat,17.65,203.5
1204,gazNat,17.65,203.5
1205,gazNat,17.65,203.5
1206,gazNat,17.65,203.5
1207,gazNat,17.65,203.5
1208,gazNat,17.65,203.5
1209,gazNat,17.65,203.5
1210,gazNat,17.65,203.5
1211,gazNat,17.65,203.5
1212,gazNat,17.65,203.5
1213,gazNat,17.65,203.5
1214,gazNat,17.65,203.5
1215,gazNat,17.65,203.5
1216,gazNat,17.65,203.5
1217,gazNat,17.65,203.5
1218,gazNat,17.65,203.5
1219,gazNat,17.65,203.5
1220,gazNat,17.65,203.5
1221,gazNat,17.65,203.5
1222,gazNat,17.65,203.5
1223,gazNat,17.65,203.5
1224,gazNat,17.65,203.5
1225,gazNat,17.65,203.5
1226,gazNat,17.65,203.5
1227,gazNat,17.65,203.5
1228,gazNat,17.65,203.5
1229,gazNat,17.65,203.5
1230,gazNat,17.65,203.5
1231,gazNat,17.65,203.5
1232,gazNat,17.65,203.5
1233,gazNat,17.65,203.5
1234,gazNat,17.65,203.5
1235,gazNat,17.65,203.5
1236,gazNat,17.65,203.5
1237,gazNat,17.65,203.5
1238,gazNat,17.65,203.5
1239,gazNat,17.65,203.5
1240,gazNat,17.65,203.5
1241,gazNat,17.65,203.5
1242,gazNat,17.65,203.5
1243,gazNat,17.65,203.5
1244,gazNat,17.65,203.5
1245,gazNat,17.65,203.5
1246,gazNat,17.65,203.5
1247,gazNat,17.65,203.5
1248,gazNat,17.65,203.5
1249,gazNat,17.65,203.5
1250,gazNat,17.25,203.5
1251,gazNat,17.25,203.5
1252,gazNat,17.25,203.5
1253,gazNat,17.25,203.5
1254,gazNat,17.25,203.5
1255,gazNat,17.25,203.5
1256,gazNat,17.25,203.5
1257,gazNat,17.25,203.5
1258,gazNat,17.25,203.5
1259,gazNat,17.25,203.5
1260,gazNat,17.25,203.5
1261,gazNat,17.25,203.5
1262,gazNat,17.25,203.5
1263,gazNat,17.25,203.5
1264,gazNat,17.25,203.5
1265,gazNat,17.25,203.5
1266,gazNat,17.25,203.5
1267,gazNat,17.25,203.5
1268,gazNat,17.25,203.5
1269,gazNat,17.25,203.5
1270,gazNat,17.25,203.5
1271,gazNat,17.25,203.5
1272,gazNat,17.25,203.5
1273,gazNat,17.25,203.5
1274,gazNat,17.25,203.5
1275,gazNat,17.25,203.5
1276,gazNat,17.25,203.5
1277,gazNat,17.25,203.5
1278,gazNat,17.25,203.5
1279,gazNat,17.25,203.5
1280,gazNat,17.25,203.5
1281,gazNat,17.25,203.5
1282,gazNat,17.25,203.5
1283,gazNat,17.25,203.5
1284,gazNat,17.25,203.5
1285,gazNat,17.25,203.5
1286,gazNat,17.25,203.5
1287,gazNat,17.25,203.5
1288,gazNat,17.25,203.5
1289,gazNat,17.25,203.5
1290,gazNat,17.25,203.5
1291,gazNat,17.25,203.5
1292,gazNat,17.25,203.5
1293,gazNat,17.25,203.5
1294,gazNat,17.25,203.5
1295,gazNat,17.25,203.5
1296,gazNat,17.25,203.5
1297,gazNat,17.25,203.5
1298,gazNat,17.44,203.5
1299,gazNat,17.44,203.5
1300,gazNat,17.44,203.5
1301,gazNat,17.44,203.5
1302,gazNat,17.44,203.5
1303,gazNat,17.44,203.5
1304,gazNat,17.44,203.5
1305,gazNat,17.44,203.5
1306,gazNat,17.44,203.5
1307,gazNat,17.44,203.5
1308,gazNat,17.44,203.5
1309,gazNat,17.44,203.5
1310,gazNat,17.44,203.5
1311,gazNat,17.44,203.5
1312,gazNat,17.44,203.5
1313,gazNat,17.44,203.5
1314,gazNat,17.44,203.5
1315,gazNat,17.44,203.5
1316,gazNat,17.44,203.5
1317,gazNat,17.44,203.5
1318,gazNat,17.44,203.5
1319,gazNat,17.44,203.5
1320,gazNat,17.44,203.5
1321,gazNat,17.44,203.5
1322,gazNat,17.44,203.5
1323,gazNat,17.44,203.5
1324,gazNat,17.44,203.5
1325,gazNat,17.44,203.5
1326,gazNat,17.44,203.5
1327,gazNat,17.44,203.5
1328,gazNat,17.44,203.5
1329,gazNat,17.44,203.5
1330,gazNat,17.44,203.5
1331,gazNat,17.44,203.5
1332,gazNat,17.44,203.5
1333,gazNat,17.44,203.5
1334,gazNat,17.44,203.5
1335,gazNat,17.44,203.5
1336,gazNat,17.44,203.5
1337,gazNat,17.44,203.5
1338,gazNat,17.44,203.5
1339,gazNat,17.44,203.5
1340,gazNat,17.44,203.5
1341,gazNat,17.44,203.5
1342,gazNat,17.44,203.5
1343,gazNat,17.44,203.5
1344,gazNat,17.44,203.5
1345,gazNat,17.44,203.5
1346,gazNat,17.01,203.5
1347,gazNat,17.01,203.5
1348,gazNat,17.01,203.5
1349,gazNat,17.01,203.5
1350,gazNat,17.01,203.5
1351,gazNat,17.01,203.5
1352,gazNat,17.01,203.5
1353,gazNat,17.01,203.5
1354,gazNat,17.01,203.5
1355,gazNat,17.01,203.5
1356,gazNat,17.01,203.5
1357,gazNat,17.01,203.5
1358,gazNat,17.01,203.5
1359,gazNat,17.01,203.5
1360,gazNat,17.01,203.5
1361,gazNat,17.01,203.5
1362,gazNat,17.01,203.5
1363,gazNat,17.01,203.5
1364,gazNat,17.01,203.5
1365,gazNat,17.01,203.5
1366,gazNat,17.01,203.5
1367,gazNat,17.01,203.5
1368,gazNat,17.01,203.5
1369,gazNat,17.01,203.5
1370,gazNat,17.01,203.5
1371,gazNat,17.01,203.5
1372,gazNat,17.01,203.5
1373,gazNat,17.01,203.5
1374,gazNat,17.01,203.5
1375,gazNat,17.01,203.5
1376,gazNat,17.01,203.5
1377,gazNat,17.01,203.5
1378,gazNat,17.01,203.5
1379,gazNat,17.01,203.5
1380,gazNat,17.01,203.5
1381,gazNat,17.01,203.5
1382,gazNat,17.01,203.5
1383,gazNat,17.01,203.5
1384,gazNat,17.01,203.5
1385,gazNat,17.01,203.5
1386,gazNat,17.01,203.5
1387,gazNat,17.01,203.5
1388,gazNat,17.01,203.5
1389,gazNat,17.01,203.5
1390,gazNat,17.01,203.5
1391,gazNat,17.01,203.5
1392,gazNat,17.01,203.5
1393,gazNat,17.01,203.5
1394,gazNat,17.7,203.5
1395,gazNat,17.7,203.5
1396,gazNat,17.7,203.5
1397,gazNat,17.7,203.5
1398,gazNat,17.7,203.5
1399,gazNat,17.7,203.5
1400,gazNat,17.7,203.5
1401,gazNat,17.7,203.5
1402,gazNat,17.7,203.5
1403,gazNat,17.7,203.5
1404,gazNat,17.7,203.5
1405,gazNat,17.7,203.5
1406,gazNat,17.7,203.5
1407,gazNat,17.7,203.5
1408,gazNat,17.7,203.5
1409,gazNat,17.7,203.5
1410,gazNat,17.7,203.5
1411,gazNat,17.7,203.5
1412,gazNat,17.7,203.5
1413,gazNat,17.7,203.5
1414,gazNat,17.7,203.5
1415,gazNat,17.7,203.5
1416,gazNat,17.7,203.5
1417,gazNat,17.7,203.5
1418,gazNat,17.7,203.5
1419,gazNat,17.7,203.5
1420,gazNat,17.7,203.5
1421,gazNat,17.7,203.5
1422,gazNat,17.7,203.5
1423,gazNat,17.7,203.5
1424,gazNat,17.7,203.5
1425,gazNat,17.7,203.5
1426,gazNat,17.7,203.5
1427,gazNat,17.7,203.5
1428,gazNat,17.7,203.5
1429,gazNat,17.7,203.5
1430,gazNat,17.7,203.5
1431,gazNat,17.7,203.5
1432,gazNat,17.7,203.5
1433,gazNat,17.7,203.5
1434,gazNat,17.7,203.5
1435,gazNat,17.7,203.5
1436,gazNat,17.7,203.5
1437,gazNat,17.7,203.5
1438,gazNat,17.7,203.5
1439,gazNat,17.7,203.5
1440,gazNat,17.7,203.5
1441,gazNat,17.7,203.5
1442,gazNat,17.7,203.5
1443,gazNat,17.7,203.5
1444,gazNat,17.7,203.5
1445,gazNat,17.7,203.5
1446,gazNat,17.7,203.5
1447,gazNat,17.7,203.5
1448,gazNat,17.7,203.5
1449,gazNat,17.7,203.5
1450,gazNat,17.7,203.5
1451,gazNat,17.7,203.5
1452,gazNat,17.7,203.5
1453,gazNat,17.7,203.5
1454,gazNat,17.7,203.5
1455,gazNat,17.7,203.5
1456,gazNat,17.7,203.5
1457,gazNat,17.7,203.5
1458,gazNat,17.7,203.5
1459,gazNat,17.7,203.5
1460,gazNat,17.7,203.5
1461,gazNat,17.7,203.5
1462,gazNat,17.7,203.5
1463,gazNat,17.7,203.5
1464,gazNat,17.7,203.5
1465,gazNat,17.7,203.5
1466,gazNat,17.48,203.5
1467,gazNat,17.48,203.5
1468,gazNat,17.48,203.5
1469,gazNat,17.48,203.5
1470,gazNat,17.48,203.5
1471,gazNat,17.48,203.5
1472,gazNat,17.48,203.5
1473,gazNat,17.48,203.5
1474,gazNat,17.48,203.5
1475,gazNat,17.48,203.5
1476,gazNat,17.48,203.5
1477,gazNat,17.48,203.5
1478,gazNat,17.48,203.5
1479,gazNat,17.48,203.5
1480,gazNat,17.48,203.5
1481,gazNat,17.48,203.5
1482,gazNat,17.48,203.5
1483,gazNat,17.48,203.5
1484,gazNat,17.48,203.5
1485,gazNat,17.48,203.5
1486,gazNat,17.48,203.5
1487,gazNat,17.48,203.5
1488,gazNat,17.48,203.5
1489,gazNat,17.48,203.5
1490,gazNat,17.48,203.5
1491,gazNat,17.48,203.5
1492,gazNat,17.48,203.5
1493,gazNat,17.48,203.5
1494,gazNat,17.48,203.5
1495,gazNat,17.48,203.5
1496,gazNat,17.48,203.5
1497,gazNat,17.48,203.5
1498,gazNat,17.48,203.5
1499,gazNat,17.48,203.5
1500,gazNat,17.48,203.5
1501,gazNat,17.48,203.5
1502,gazNat,17.48,203.5
1503,gazNat,17.48,203.5
1504,gazNat,17.48,203.5
1505,gazNat,17.48,203.5
1506,gazNat,17.48,203.5
1507,gazNat,17.48,203.5
1508,gazNat,17.48,203.5
1509,gazNat,17.48,203.5
1510,gazNat,17.48,203.5
1511,gazNat,17.48,203.5
1512,gazNat,17.48,203.5
1513,gazNat,17.48,203.5
1514,gazNat,16.69,203.5
1515,gazNat,16.69,203.5
1516,gazNat,16.69,203.5
1517,gazNat,16.69,203.5
1518,gazNat,16.69,203.5
1519,gazNat,16.69,203.5
1520,gazNat,16.69,203.5
1521,gazNat,16.69,203.5
1522,gazNat,16.69,203.5
1523,gazNat,16.69,203.5
1524,gazNat,16.69,203.5
1525,gazNat,16.69,203.5
1526,gazNat,16.69,203.5
1527,gazNat,16.69,203.5
1528,gazNat,16.69,203.5
1529,gazNat,16.69,203.5
1530,gazNat,16.69,203.5
1531,gazNat,16.69,203.5
1532,gazNat,16.69,203.5
1533,gazNat,16.69,203.5
1534,gazNat,16.69,203.5
1535,gazNat,16.69,203.5
1536,gazNat,16.69,203.5
1537,gazNat,16.69,203.5
1538,gazNat,16.69,203.5
1539,gazNat,16.69,203.5
1540,gazNat,16.69,203.5
1541,gazNat,16.69,203.5
1542,gazNat,16.69,203.5
1543,gazNat,16.69,203.5
1544,gazNat,16.69,203.5
1545,gazNat,16.69,203.5
1546,gazNat,16.69,203.5
1547,gazNat,16.69,203.5
1548,gazNat,16.69,203.5
1549,gazNat,16.69,203.5
1550,gazNat,16.69,203.5
1551,gazNat,16.69,203.5
1552,gazNat,16.69,203.5
1553,gazNat,16.69,203.5
1554,gazNat,16.69,203.5
1555,gazNat,16.69,203.5
1556,gazNat,16.69,203.5
1557,gazNat,16.69,203.5
1558,gazNat,16.69,203.5
1559,gazNat,16.69,203.5
1560,gazNat,16.69,203.5
1561,gazNat,16.69,203.5
1562,gazNat,16.69,203.5
1563,gazNat,16.69,203.5
1564,gazNat,16.69,203.5
1565,gazNat,16.69,203.5
1566,gazNat,16.69,203.5
1567,gazNat,16.69,203.5
1568,gazNat,16.69,203.5
1569,gazNat,16.69,203.5
1570,gazNat,16.69,203.5
1571,gazNat,16.69,203.5
1572,gazNat,16.69,203.5
1573,gazNat,16.69,203.5
1574,gazNat,16.69,203.5
1575,gazNat,16.69,203.5
1576,gazNat,16.69,203.5
1577,gazNat,16.69,203.5
1578,gazNat,16.69,203.5
1579,gazNat,16.69,203.5
1580,gazNat,16.69,203.5
1581,gazNat,16.69,203.5
1582,gazNat,16.69,203.5
1583,gazNat,16.69,203.5
1584,gazNat,16.69,203.5
1585,gazNat,16.69,203.5
1586,gazNat,15.51,203.5
1587,gazNat,15.51,203.5
1588,gazNat,15.51,203.5
1589,gazNat,15.51,203.5
1590,gazNat,15.51,203.5
1591,gazNat,15.51,203.5
1592,gazNat,15.51,203.5
1593,gazNat,15.51,203.5
1594,gazNat,15.51,203.5
1595,gazNat,15.51,203.5
1596,gazNat,15.51,203.5
1597,gazNat,15.51,203.5
1598,gazNat,15.51,203.5
1599,gazNat,15.51,203.5
1600,gazNat,15.51,203.5
1601,gazNat,15.51,203.5
1602,gazNat,15.51,203.5
1603,gazNat,15.51,203.5
1604,gazNat,15.51,203.5
1605,gazNat,15.51,203.5
1606,gazNat,15.51,203.5
1607,gazNat,15.51,203.5
1608,gazNat,15.51,203.5
1609,gazNat,15.51,203.5
1610,gazNat,15.51,203.5
1611,gazNat,15.51,203.5
1612,gazNat,15.51,203.5
1613,gazNat,15.51,203.5
1614,gazNat,15.51,203.5
1615,gazNat,15.51,203.5
1616,gazNat,15.51,203.5
1617,gazNat,15.51,203.5
1618,gazNat,15.51,203.5
1619,gazNat,15.51,203.5
1620,gazNat,15.51,203.5
1621,gazNat,15.51,203.5
1622,gazNat,15.51,203.5
1623,gazNat,15.51,203.5
1624,gazNat,15.51,203.5
1625,gazNat,15.51,203.5
1626,gazNat,15.51,203.5
1627,gazNat,15.51,203.5
1628,gazNat,15.51,203.5
1629,gazNat,15.51,203.5
1630,gazNat,15.51,203.5
1631,gazNat,15.51,203.5
1632,gazNat,15.51,203.5
1633,gazNat,15.51,203.5
1634,gazNat,16.81,203.5
1635,gazNat,16.81,203.5
1636,gazNat,16.81,203.5
1637,gazNat,16.81,203.5
1638,gazNat,16.81,203.5
1639,gazNat,16.81,203.5
1640,gazNat,16.81,203.5
1641,gazNat,16.81,203.5
1642,gazNat,16.81,203.5
1643,gazNat,16.81,203.5
1644,gazNat,16.81,203.5
1645,gazNat,16.81,203.5
1646,gazNat,16.81,203.5
1647,gazNat,16.81,203.5
1648,gazNat,16.81,203.5
1649,gazNat,16.81,203.5
1650,gazNat,16.81,203.5
1651,gazNat,16.81,203.5
1652,gazNat,16.81,203.5
1653,gazNat,16.81,203.5
1654,gazNat,16.81,203.5
1655,gazNat,16.81,203.5
1656,gazNat,16.81,203.5
1657,gazNat,16.81,203.5
1658,gazNat,16.81,203.5
1659,gazNat,16.81,203.5
1660,gazNat,16.81,203.5
1661,gazNat,16.81,203.5
1662,gazNat,16.81,203.5
1663,gazNat,16.81,203.5
1664,gazNat,16.81,203.5
1665,gazNat,16.81,203.5
1666,gazNat,16.81,203.5
1667,gazNat,16.81,203.5
1668,gazNat,16.81,203.5
1669,gazNat,16.81,203.5
1670,gazNat,16.81,203.5
1671,gazNat,16.81,203.5
1672,gazNat,16.81,203.5
1673,gazNat,16.81,203.5
1674,gazNat,16.81,203.5
1675,gazNat,16.81,203.5
1676,gazNat,16.81,203.5
1677,gazNat,16.81,203.5
1678,gazNat,16.81,203.5
1679,gazNat,16.81,203.5
1680,gazNat,16.81,203.5
1681,gazNat,16.81,203.5
1682,gazNat,15.19,203.5
1683,gazNat,15.19,203.5
1684,gazNat,15.19,203.5
1685,gazNat,15.19,203.5
1686,gazNat,15.19,203.5
1687,gazNat,15.19,203.5
1688,gazNat,15.19,203.5
1689,gazNat,15.19,203.5
1690,gazNat,15.19,203.5
1691,gazNat,15.19,203.5
1692,gazNat,15.19,203.5
1693,gazNat,15.19,203.5
1694,gazNat,15.19,203.5
1695,gazNat,15.19,203.5
1696,gazNat,15.19,203.5
1697,gazNat,15.19,203.5
1698,gazNat,15.19,203.5
1699,gazNat,15.19,203.5
1700,gazNat,15.19,203.5
1701,gazNat,15.19,203.5
1702,gazNat,15.19,203.5
1703,gazNat,15.19,203.5
1704,gazNat,15.19,203.5
1705,gazNat,15.19,203.5
1706,gazNat,15.19,203.5
1707,gazNat,15.19,203.5
1708,gazNat,15.19,203.5
1709,gazNat,15.19,203.5
1710,gazNat,15.19,203.5
1711,gazNat,15.19,203.5
1712,gazNat,15.19,203.5
1713,gazNat,15.19,203.5
1714,gazNat,15.19,203.5
1715,gazNat,15.19,203.5
1716,gazNat,15.19,203.5
1717,gazNat,15.19,203.5
1718,gazNat,15.19,203.5
1719,gazNat,15.19,203.5
1720,gazNat,15.19,203.5
1721,gazNat,15.19,203.5
1722,gazNat,15.19,203.5
1723,gazNat,15.19,203.5
1724,gazNat,15.19,203.5
1725,gazNat,15.19,203.5
1726,gazNat,15.19,203.5
1727,gazNat,15.19,203.5
1728,gazNat,15.19,203.5
1729,gazNat,15.19,203.5
1730,gazNat,15.19,203.5
1731,gazNat,15.19,203.5
1732,gazNat,15.19,203.5
1733,gazNat,15.19,203.5
1734,gazNat,15.19,203.5
1735,gazNat,15.19,203.5
1736,gazNat,15.19,203.5
1737,gazNat,15.19,203.5
1738,gazNat,15.19,203.5
1739,gazNat,15.19,203.5
1740,gazNat,15.19,203.5
1741,gazNat,15.19,203.5
1742,gazNat,15.19,203.5
1743,gazNat,15.19,203.5
1744,gazNat,15.19,203.5
1745,gazNat,15.19,203.5
1746,gazNat,15.19,203.5
1747,gazNat,15.19,203.5
1748,gazNat,15.19,203.5
1749,gazNat,15.19,203.5
1750,gazNat,15.19,203.5
1751,gazNat,15.19,203.5
1752,gazNat,15.19,203.5
1753,gazNat,15.19,203.5
1754,gazNat,14.9,203.5
1755,gazNat,14.9,203.5
1756,gazNat,14.9,203.5
1757,gazNat,14.9,203.5
1758,gazNat,14.9,203.5
1759,gazNat,14.9,203.5
1760,gazNat,14.9,203.5
1761,gazNat,14.9,203.5
1762,gazNat,14.9,203.5
1763,gazNat,14.9,203.5
1764,gazNat,14.9,203.5
1765,gazNat,14.9,203.5
1766,gazNat,14.9,203.5
1767,gazNat,14.9,203.5
1768,gazNat,14.9,203.5
1769,gazNat,14.9,203.5
1770,gazNat,14.9,203.5
1771,gazNat,14.9,203.5
1772,gazNat,14.9,203.5
1773,gazNat,14.9,203.5
1774,gazNat,14.9,203.5
1775,gazNat,14.9,203.5
1776,gazNat,14.9,203.5
1777,gazNat,14.9,203.5
1778,gazNat,14.38,203.5
1779,gazNat,14.38,203.5
1780,gazNat,14.38,203.5
1781,gazNat,14.38,203.5
1782,gazNat,14.38,203.5
1783,gazNat,14.38,203.5
1784,gazNat,14.38,203.5
1785,gazNat,14.38,203.5
1786,gazNat,14.38,203.5
1787,gazNat,14.38,203.5
1788,gazNat,14.38,203.5
1789,gazNat,14.38,203.5
1790,gazNat,14.38,203.5
1791,gazNat,14.38,203.5
1792,gazNat,14.38,203.5
1793,gazNat,14.38,203.5
1794,gazNat,14.38,203.5
1795,gazNat,14.38,203.5
1796,gazNat,14.38,203.5
1797,gazNat,14.38,203.5
1798,gazNat,14.38,203.5
1799,gazNat,14.38,203.5
1800,gazNat,14.38,203.5
1801,gazNat,14.38,203.5
1802,gazNat,14.38,203.5
1803,gazNat,14.38,203.5
1804,gazNat,14.38,203.5
1805,gazNat,14.38,203.5
