TIMESTAMP,RESOURCES,areaConsumption
1496,electricity,77164
1497,electricity,78389
1498,electricity,77447
1499,electricity,75482
1500,electricity,74176
1501,electricity,72621
1502,electricity,70010
1503,electricity,66830
1504,electricity,64373
1505,electricity,62992
1506,electricity,64121
1507,electricity,72437
1508,electricity,73112
1509,electricity,68895
1510,electricity,65184
1511,electricity,68208
1512,electricity,67248
1513,electricity,62999
1514,electricity,62501
1515,electricity,60538
1516,electricity,58310
1517,electricity,58513
1518,electricity,62277
1519,electricity,68820
1520,electricity,71550
1521,electricity,73167
1522,electricity,73131
1523,electricity,72622
1524,electricity,72368
1525,electricity,71339
1526,electricity,69562
1527,electricity,67259
1528,electricity,65199
1529,electricity,64166
1530,electricity,65268
1531,electricity,71582
1532,electricity,70940
1533,electricity,66388
1534,electricity,62645
1535,electricity,65288
1536,electricity,64234
1537,electricity,59892
1538,electricity,59134
1539,electricity,56758
1540,electricity,54518
1541,electricity,54538
1542,electricity,58107
1543,electricity,64029
1544,electricity,66917
1545,electricity,69644
1546,electricity,70478
1547,electricity,70317
1548,electricity,70704
1549,electricity,69804
1550,electricity,68428
1551,electricity,66373
1552,electricity,64421
1553,electricity,63566
1554,electricity,64489
1555,electricity,70801
1556,electricity,69988
1557,electricity,65180
1558,electricity,61395
1559,electricity,64080
1560,electricity,63267
1561,electricity,58752
1562,electricity,57869
1563,electricity,55724
1564,electricity,53479
1565,electricity,53502
1566,electricity,56907
1567,electricity,63116
1568,electricity,65798
1569,electricity,67881
1570,electricity,68310
1571,electricity,67895
1572,electricity,68058
1573,electricity,66693
1574,electricity,65022
1575,electricity,63204
1576,electricity,61537
1577,electricity,60368
1578,electricity,61316
1579,electricity,67574
1580,electricity,67448
1581,electricity,62957
1582,electricity,59254
1583,electricity,61972
1584,electricity,61123
1585,electricity,56749
1586,electricity,55772
1587,electricity,53596
1588,electricity,51383
1589,electricity,51304
1590,electricity,54875
1591,electricity,60853
1592,electricity,63493
1593,electricity,65713
1594,electricity,66615
1595,electricity,66256
1596,electricity,66700
1597,electricity,66459
1598,electricity,64606
1599,electricity,62298
1600,electricity,60216
1601,electricity,59043
1602,electricity,59964
1603,electricity,65017
1604,electricity,65298
1605,electricity,61302
1606,electricity,58325
1607,electricity,61813
1608,electricity,60686
1609,electricity,56036
1610,electricity,55092
1611,electricity,52365
1612,electricity,49908
1613,electricity,49186
1614,electricity,50543
1615,electricity,52416
1616,electricity,53648
1617,electricity,56592
1618,electricity,58318
1619,electricity,57988
1620,electricity,58175
1621,electricity,58842
1622,electricity,55135
1623,electricity,52750
1624,electricity,50605
1625,electricity,49835
1626,electricity,51097
1627,electricity,56928
1628,electricity,59108
1629,electricity,56323
1630,electricity,54188
1631,electricity,58295
1632,electricity,58367
1633,electricity,54464
1634,electricity,53782
1635,electricity,51306
1636,electricity,48852
1637,electricity,47905
1638,electricity,48533
1639,electricity,49037
1640,electricity,49350
1641,electricity,52092
1642,electricity,54150
1643,electricity,55121
1644,electricity,56325
1645,electricity,57511
1646,electricity,53798
1647,electricity,51349
1648,electricity,49956
1649,electricity,49943
1650,electricity,52284
1651,electricity,59339
1652,electricity,62052
1653,electricity,59816
1654,electricity,57301
1655,electricity,60642
1656,electricity,60052
1657,electricity,56305
1658,electricity,55998
1659,electricity,54112
1660,electricity,52248
1661,electricity,53058
1662,electricity,57550
1663,electricity,65065
1664,electricity,68128
1665,electricity,70493
1666,electricity,71436
1667,electricity,71701
1668,electricity,72255
1669,electricity,72342
1670,electricity,71386
1671,electricity,69630
1672,electricity,68415
1673,electricity,67917
1674,electricity,68927
1675,electricity,75251
1676,electricity,75248
1677,electricity,70435
1678,electricity,66657
1679,electricity,69697
1680,electricity,68556
1681,electricity,64305
1682,electricity,63725
1683,electricity,61711
1684,electricity,59868
1685,electricity,60494
1686,electricity,64203
1687,electricity,70722
1688,electricity,73647
1689,electricity,76156
1690,electricity,77509
1691,electricity,77949
1692,electricity,78728
1693,electricity,78502
1694,electricity,77074
1695,electricity,75292
1696,electricity,73929
1697,electricity,73076
1698,electricity,73861
1699,electricity,79388
1700,electricity,80322
1701,electricity,75906
1702,electricity,72056
1703,electricity,75020
1704,electricity,73926
1705,electricity,69470
1706,electricity,69054
1707,electricity,67315
1708,electricity,65345
1709,electricity,65794
1710,electricity,69596
1711,electricity,75412
1712,electricity,78447
1713,electricity,81608
1714,electricity,82433
1715,electricity,82313
1716,electricity,82639
1717,electricity,82118
1718,electricity,80350
1719,electricity,78229
1720,electricity,76525
1721,electricity,75927
1722,electricity,76927
1723,electricity,82774
1724,electricity,83325
1725,electricity,78610
1726,electricity,74892
1727,electricity,77568
1728,electricity,76592
1729,electricity,72329
1730,electricity,72244
1731,electricity,70022
1732,electricity,68000
1733,electricity,68278
1734,electricity,72280
1735,electricity,77931
1736,electricity,80184
1737,electricity,81505
1738,electricity,80990
1739,electricity,79932
1740,electricity,79907
1741,electricity,78843
1742,electricity,77318
1743,electricity,74946
1744,electricity,73357
1745,electricity,72521
1746,electricity,73630
1747,electricity,80100
1748,electricity,82170
1749,electricity,77678
1750,electricity,74136
1751,electricity,77551
1752,electricity,76564
1753,electricity,72595
1754,electricity,73398
1755,electricity,71427
1756,electricity,69363
1757,electricity,69668
1758,electricity,73852
1759,electricity,80355
1760,electricity,83053
1761,electricity,83569
1762,electricity,82898
1763,electricity,81137
1764,electricity,80016
1765,electricity,78850
1766,electricity,75864
1767,electricity,72946
1768,electricity,70436
1769,electricity,68839
1770,electricity,70106
1771,electricity,76050
1772,electricity,78373
1773,electricity,74565
1774,electricity,71470
1775,electricity,75385
1776,electricity,74143
1777,electricity,69245
1778,electricity,68387
1779,electricity,66228
1780,electricity,63908
1781,electricity,63016
1782,electricity,64714
1783,electricity,65962
1784,electricity,67647
1785,electricity,70110
1786,electricity,71285
1787,electricity,70603
1788,electricity,70626
1789,electricity,71537
1790,electricity,68277
1791,electricity,65561
1792,electricity,63629
1793,electricity,63150
1794,electricity,64692
1795,electricity,69721
1796,electricity,71132
1797,electricity,67715
1798,electricity,65050
1799,electricity,68693
1800,electricity,68306
1801,electricity,64062
1802,electricity,62979
1803,electricity,60479
1804,electricity,57535
1805,electricity,56116
1806,electricity,56418
1807,electricity,56352
1808,electricity,57212
1809,electricity,59962
1810,electricity,62469
1811,electricity,63994
1812,electricity,65672
1813,electricity,66594
1814,electricity,62611
1815,electricity,60327
1816,electricity,58897
1817,electricity,58687
1818,electricity,59881
1819,electricity,65383
1820,electricity,69046
1821,electricity,66635
1822,electricity,63962
1823,electricity,66912
1824,electricity,66245
1825,electricity,62860
1826,electricity,62708
1827,electricity,60950
1828,electricity,58918
1829,electricity,59541
1830,electricity,64034
1831,electricity,70735
1832,electricity,74154
1833,electricity,75509
1834,electricity,75482
1835,electricity,75107
1836,electricity,75526
1837,electricity,75317
1838,electricity,73733
1839,electricity,71780
1840,electricity,70195
1841,electricity,69439
1842,electricity,70315
1843,electricity,76164
1844,electricity,77642
1845,electricity,73001
1846,electricity,69024
1847,electricity,71703
1848,electricity,70813
1849,electricity,66508
1850,electricity,65598
1851,electricity,63583
1852,electricity,61543
1853,electricity,61782
1854,electricity,66169
1855,electricity,72622
1856,electricity,75730
1857,electricity,76269
1858,electricity,75908
1859,electricity,74660
1860,electricity,74161
1861,electricity,73124
1862,electricity,71297
1863,electricity,68759
1864,electricity,67441
1865,electricity,66865
1866,electricity,68046
1867,electricity,73680
1868,electricity,75321
1869,electricity,70747
1870,electricity,66782
1871,electricity,69377
1872,electricity,68302
1873,electricity,63838
1874,electricity,63071
1875,electricity,60851
1876,electricity,58986
1877,electricity,59247
1878,electricity,63282
1879,electricity,69154
1880,electricity,72637
1881,electricity,74809
1882,electricity,74836
1883,electricity,74258
1884,electricity,74431
1885,electricity,73680
1886,electricity,71833
1887,electricity,69343
1888,electricity,67381
1889,electricity,66047
1890,electricity,66383
1891,electricity,71445
1892,electricity,74749
1893,electricity,70328
1894,electricity,66539
1895,electricity,69317
1896,electricity,68379
1897,electricity,64375
1898,electricity,64015
1899,electricity,61954
1900,electricity,60004
1901,electricity,60402
1902,electricity,64449
1903,electricity,70914
1904,electricity,74040
1905,electricity,74325
1906,electricity,73864
1907,electricity,72918
1908,electricity,72577
1909,electricity,71927
1910,electricity,70030
1911,electricity,67562
1912,electricity,65783
1913,electricity,65092
1914,electricity,65825
1915,electricity,71131
1916,electricity,72903
1917,electricity,68327
1918,electricity,64388
1919,electricity,66949
1920,electricity,65745
1921,electricity,61584
1922,electricity,60968
1923,electricity,58940
1924,electricity,56956
1925,electricity,57552
1926,electricity,61571
1927,electricity,67510
1928,electricity,70737
1929,electricity,70990
1930,electricity,70199
1931,electricity,68760
1932,electricity,68191
1933,electricity,67320
1934,electricity,64798
1935,electricity,62430
1936,electricity,60608
1937,electricity,59667
1938,electricity,60960
1939,electricity,65604
1940,electricity,67483
1941,electricity,63835
1942,electricity,60806
1943,electricity,63485
1944,electricity,62256
1945,electricity,57496
1946,electricity,56419
1947,electricity,53816
1948,electricity,51443
1949,electricity,50771
1950,electricity,52153
1951,electricity,53335
1952,electricity,55909
1953,electricity,59126
1954,electricity,61033
1955,electricity,60889
1956,electricity,61652
1957,electricity,62495
1958,electricity,59454
1959,electricity,56960
1960,electricity,54786
1961,electricity,53985
1962,electricity,55232
1963,electricity,59749
1964,electricity,62183
1965,electricity,59055
1966,electricity,56816
1967,electricity,60664
1968,electricity,60650
1969,electricity,56693
1970,electricity,55850
1971,electricity,53239
1972,electricity,50652
1973,electricity,49495
1974,electricity,50118
1975,electricity,49739
1976,electricity,51546
1977,electricity,54659
1978,electricity,57202
1979,electricity,58672
1980,electricity,60135
1981,electricity,61531
1982,electricity,57591
1983,electricity,55116
1984,electricity,53681
1985,electricity,53336
1986,electricity,55152
1987,electricity,60452
1988,electricity,64570
1989,electricity,62311
1990,electricity,59479
1991,electricity,62541
1992,electricity,61753
1993,electricity,58121
1994,electricity,57858
1995,electricity,55940
1996,electricity,54179
1997,electricity,54781
1998,electricity,59460
1999,electricity,65632
2000,electricity,70065
2001,electricity,71941
2002,electricity,72177
2003,electricity,71597
2004,electricity,71495
